game_id,play_id,period,clock,yard_line,down,distance,play_type,scoring,home_score,away_score,text,home_team,away_team
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_49,1,11:17,away 25,,,Kickoff,True,36,25,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_50,1,10:26,away 37,,,Kickoff,False,36,25,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_51,1,09:27,home 28,,,Punt,False,36,25,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_52,1,08:28,away 31,2.0,8.0,Run,False,36,25,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_53,1,07:53,away 31,2.0,4.0,Pass,False,36,25,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_54,2,06:11,away 39,,,Kickoff,False,36,25,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_55,2,05:25,away 35,,,Kickoff,False,36,25,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_56,2,04:51,home 36,3.0,4.0,Run,True,43,25,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_57,2,03:51,home 22,,,Kickoff,True,51,25,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_58,2,02:54,away 45,,,Field Goal,False,51,25,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_59,2,01:08,away 14,,,Punt,False,51,25,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_60,2,15:53,away 2,,,Punt,False,51,25,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_61,2,14:03,home 48,,,Punt,False,51,25,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_62,2,13:13,away 22,2.0,5.0,Run,True,58,25,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_63,2,12:22,away 2,,,Kickoff,False,58,25,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_64,2,11:40,away 13,,,Punt,True,58,32,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_65,2,10:38,away 48,1.0,2.0,Run,True,61,32,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_66,2,09:40,away 19,,,Field Goal,False,61,32,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_67,2,08:32,away 5,,,Punt,False,61,32,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_68,2,07:58,home 28,1.0,8.0,Pass,False,61,32,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_69,2,06:50,away 28,,,Punt,False,61,32,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_70,2,05:06,away 46,1.0,5.0,Run,False,61,32,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_71,2,04:53,away 16,3.0,5.0,Pass,False,61,32,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_72,2,03:15,away 45,2.0,1.0,Pass,False,61,32,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_73,2,02:48,away 44,,,Field Goal,False,61,32,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_74,2,01:11,away 17,2.0,6.0,Pass,True,64,32,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_75,2,15:21,away 24,,,Field Goal,False,64,32,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_76,2,14:01,away 30,,,Kickoff,False,64,32,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_77,2,13:19,home 33,,,Kickoff,False,64,32,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_78,2,12:07,home 11,,,Kickoff,False,64,32,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_79,2,11:44,home 33,,,Kickoff,False,64,32,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_80,2,10:21,away 13,1.0,3.0,Pass,False,64,32,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_81,2,09:19,away 25,,,Kickoff,False,64,32,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_82,2,08:49,home 48,3.0,10.0,Run,False,64,32,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_83,2,07:24,home 12,,,Kickoff,False,64,32,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_84,2,06:52,home 36,,,Field Goal,False,64,32,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_85,2,05:57,away 14,,,Kickoff,False,64,32,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_86,2,04:28,away 23,2.0,3.0,Run,False,64,32,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_87,2,03:16,away 23,,,Field Goal,False,64,32,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_88,2,02:30,home 21,,,Field Goal,False,64,32,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_89,2,01:43,home 20,2.0,3.0,Run,False,64,32,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_90,2,15:14,home 38,3.0,6.0,Run,False,64,32,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_91,2,14:25,home 1,2.0,4.0,Pass,False,64,32,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_92,2,13:29,home 7,1.0,7.0,Run,False,64,32,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_93,2,12:25,home 15,2.0,3.0,Run,False,64,32,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_94,2,11:24,away 41,1.0,5.0,Pass,True,70,32,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_95,2,10:38,home 5,,,Punt,False,70,32,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_96,2,09:44,away 45,3.0,1.0,Run,True,78,32,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_97,2,08:39,away 32,,,Kickoff,False,78,32,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_98,2,07:15,away 14,,,Kickoff,True,78,39,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_99,2,06:04,away 38,1.0,3.0,Pass,False,78,39,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_100,2,05:05,home 29,3.0,6.0,Run,False,78,39,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_101,2,04:40,away 7,2.0,6.0,Run,False,78,39,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_102,2,03:27,away 30,3.0,10.0,Pass,False,78,39,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_103,2,02:40,away 4,,,Field Goal,False,78,39,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_104,2,01:14,away 35,,,Punt,False,78,39,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_105,2,15:21,away 18,,,Field Goal,False,78,39,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_106,2,14:33,away 33,,,Punt,False,78,39,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_107,3,13:33,home 31,1.0,1.0,Pass,True,78,41,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_108,3,12:38,home 27,2.0,6.0,Pass,False,78,41,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_109,3,11:46,home 7,,,Punt,False,78,41,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_110,3,10:47,home 6,,,Kickoff,False,78,41,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_111,3,09:50,home 31,,,Punt,False,78,41,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_112,3,08:52,away 45,,,Punt,True,86,41,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_113,3,07:12,home 34,1.0,7.0,Run,False,86,41,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_114,3,06:44,away 14,3.0,4.0,Pass,False,86,41,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_115,3,05:01,home 20,2.0,4.0,Run,False,86,41,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_116,3,04:54,away 22,,,Punt,False,86,41,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_117,3,03:28,away 26,2.0,10.0,Run,False,86,41,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_118,3,02:49,away 42,,,Field Goal,True,94,41,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_119,3,01:23,away 20,,,Kickoff,False,94,41,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_120,3,15:08,home 5,,,Punt,True,94,44,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_121,3,14:05,home 47,,,Punt,False,94,44,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_122,3,13:36,away 21,,,Kickoff,True,102,44,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_123,3,12:01,home 8,,,Field Goal,False,102,44,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_124,3,11:14,away 9,,,Field Goal,False,102,44,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_125,3,10:06,home 47,3.0,2.0,Run,False,102,44,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_126,3,09:00,away 43,,,Punt,False,102,44,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_127,3,08:15,home 19,3.0,5.0,Run,True,109,44,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_128,3,07:29,home 4,2.0,5.0,Run,False,109,44,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_129,3,06:39,away 41,,,Kickoff,True,111,44,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_130,3,05:43,home 12,,,Punt,False,111,44,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_131,3,04:33,away 32,1.0,8.0,Run,True,111,52,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_132,3,03:38,away 15,,,Field Goal,False,111,52,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_133,3,02:50,home 32,3.0,5.0,Pass,False,111,52,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_134,3,01:21,home 10,,,Field Goal,False,111,52,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_135,3,15:58,away 14,3.0,8.0,Pass,False,111,52,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_136,3,14:29,away 27,1.0,3.0,Run,False,111,52,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_137,3,13:10,home 38,,,Kickoff,False,111,52,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_138,3,12:53,home 8,3.0,6.0,Run,True,111,59,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_139,3,11:15,away 22,,,Punt,False,111,59,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_140,3,10:11,home 22,2.0,4.0,Pass,False,111,59,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_141,3,09:21,home 19,,,Punt,False,111,59,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_142,4,08:44,away 44,,,Punt,False,111,59,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_143,4,07:56,away 28,,,Kickoff,False,111,59,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_144,4,06:17,away 19,2.0,4.0,Pass,False,111,59,Mock Pass play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_145,4,05:06,home 28,,,Punt,False,111,59,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_146,4,04:33,home 37,,,Field Goal,False,111,59,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_147,4,03:51,home 49,,,Field Goal,False,111,59,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_148,4,02:32,away 31,,,Kickoff,False,111,59,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_149,4,01:36,home 3,2.0,8.0,Run,True,111,62,Mock Run play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_150,4,15:04,home 30,,,Field Goal,False,111,62,Mock Field Goal play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_151,4,14:10,away 40,,,Kickoff,False,111,62,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_152,4,13:18,away 31,,,Punt,False,111,62,Mock Punt play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_153,4,12:34,home 33,,,Kickoff,True,118,62,Mock Kickoff play,North Carolina,Kentucky
mock_2025_1_North Carolina_Kentucky,mock_2025_1_North Carolina_Kentucky_play_154,4,11:24,home 43,,,Kickoff,False,118,62,Mock Kickoff play,North Carolina,Kentucky
