id,start_date,season,season_type,week,neutral_site,home_team,home_conference,away_team,away_conference,home_points,away_points,margin,home_elo,away_elo,home_talent,away_talent,spread,home_adjusted_epa,home_adjusted_epa_allowed,away_adjusted_epa,away_adjusted_epa_allowed,home_adjusted_rushing_epa,home_adjusted_rushing_epa_allowed,away_adjusted_rushing_epa,away_adjusted_rushing_epa_allowed,home_adjusted_passing_epa,home_adjusted_passing_epa_allowed,away_adjusted_passing_epa,away_adjusted_passing_epa_allowed,home_adjusted_success,home_adjusted_success_allowed,away_adjusted_success,away_adjusted_success_allowed,home_adjusted_standard_down_success,home_adjusted_standard_down_success_allowed,away_adjusted_standard_down_success,away_adjusted_standard_down_success_allowed,home_adjusted_passing_down_success,home_adjusted_passing_down_success_allowed,away_adjusted_passing_down_success,away_adjusted_passing_down_success_allowed,home_adjusted_line_yards,home_adjusted_line_yards_allowed,away_adjusted_line_yards,away_adjusted_line_yards_allowed,home_adjusted_second_level_yards,home_adjusted_second_level_yards_allowed,away_adjusted_second_level_yards,away_adjusted_second_level_yards_allowed,home_adjusted_open_field_yards,home_adjusted_open_field_yards_allowed,away_adjusted_open_field_yards,away_adjusted_open_field_yards_allowed,home_total_havoc_offense,home_front_seven_havoc_offense,home_db_havoc_offense,away_total_havoc_offense,away_front_seven_havoc_offense,away_db_havoc_offense,home_total_havoc_defense,home_front_seven_havoc_defense,home_db_havoc_defense,away_total_havoc_defense,away_front_seven_havoc_defense,away_db_havoc_defense,home_adjusted_explosiveness,home_adjusted_explosiveness_allowed,away_adjusted_explosiveness,away_adjusted_explosiveness_allowed,home_adjusted_rush_explosiveness,home_adjusted_rush_explosiveness_allowed,away_adjusted_rush_explosiveness,away_adjusted_rush_explosiveness_allowed,home_adjusted_pass_explosiveness,home_adjusted_pass_explosiveness_allowed,away_adjusted_pass_explosiveness,away_adjusted_pass_explosiveness_allowed,home_points_per_opportunity_offense,away_points_per_opportunity_offense,home_points_per_opportunity_defense,away_points_per_opportunity_defense,home_avg_start_offense,home_avg_start_defense,away_avg_start_offense,away_avg_start_defense,game_key,conference_game
mock_2025_1_Vanderbilt_Coastal Carolina,2025-09-02 00:00:00,2025,regular,1,False,Vanderbilt,ACC,Coastal Carolina,Big 12,32,23,9,1517.866999702382,1322.7599474101316,577.5222854470946,220.21387090602033,7.804282091690011,0.2526920513963719,0.1157329180247012,0.2078939577997306,0.2184662840601887,0.1002191479086482,0.0615578227996645,0.1324191673005084,0.1462056729456692,0.1949738480431596,0.1729759920480331,0.2122040615121748,0.2901911811125159,0.5374261077518644,0.4645117046727945,0.4390873558001271,0.4225007534726251,0.5109654498996946,0.5078957027693954,0.4441327882200639,0.5003330959547913,0.3100988878660535,0.3301642766144567,0.310436719144121,0.2781541984321103,2.8286845876315594,3.030743760440225,2.6011978936358053,2.908247562395786,1.1183007112539864,1.1085896052104298,0.9704655388480558,0.9819923171653052,1.3716021701525687,1.355095480627937,1.3685477759689548,1.2241543758214255,0.188709860869766,0.1126292657940906,0.0518064900369829,0.1548420832482477,0.1187003318796903,0.0630593082326715,0.1156954733533314,0.1379919501436813,0.0784136433472914,0.173627431387062,0.1147612730794868,0.0547439919702264,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_Stanford_Wake Forest,2025-09-03 00:00:00,2025,regular,1,False,Stanford,Big 12,Wake Forest,Sun Belt,24,33,9,1637.97584460291,1542.1365840069836,650.2890547161084,669.7002788821317,3.8335704238370543,0.155634641806791,0.1319556922960851,0.1362859298163932,0.1475658280779979,0.1738274199257613,0.1157489861570972,0.2412609199076736,0.0006453177714752,0.2253711766175102,0.1081211658971406,0.2644098424002225,0.2636946714928515,0.4921034050369283,0.4435988431040738,0.441521935450517,0.4419064411307408,0.4870949026237393,0.4945734392419485,0.4304221306699382,0.4532871579155814,0.3326886785530721,0.3301843133611665,0.3016612008427294,0.3570449188783665,2.9448428258545576,2.7945956736144852,2.9395380135946896,2.7630413783143295,1.1270500548002298,0.9744521352693524,0.9272518221030532,1.0616142184660924,1.398241796236663,1.1240514794637166,1.211199812680405,1.343935650300126,0.1274966112385599,0.0567029681037581,0.0936590664006128,0.2084087509266122,0.0682543357181101,0.0168007669310475,0.1169024941739509,0.075720727229823,0.0885391922682353,0.2136178239592907,0.14990317829573,0.0645284308707101,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_Illinois_Duke,2025-09-05 00:00:00,2025,regular,1,False,Illinois,MAC,Duke,C-USA,33,43,10,1664.427750990812,1483.100017206951,456.29908074569096,537.172105744305,7.253109351354442,0.0890427014045793,0.1887087563436044,0.1811260115907961,0.2175631863841077,0.0671589186809462,0.1591490331206367,0.0663517843972229,0.0896069273830705,0.1063234707503212,0.160410837836384,0.2194865958138682,0.3589704332030796,0.414610062497445,0.3815265191182468,0.436083401705145,0.3374354453477,0.5163073195026111,0.4727192693408538,0.4334121733182957,0.5125137144539295,0.3423609994359605,0.3051424368490352,0.2843630083823105,0.3579572750012439,3.078767137807434,3.0134229724670014,2.794301676312918,3.049570231703417,0.9836480159623648,1.0700295322246287,1.1841740628239497,1.0169711585157746,1.496970414718884,1.1946168554449037,1.5496115325281352,1.264211162160341,0.1617281018099924,0.1188461848381528,0.0621170553536019,0.1614662217407549,0.0890275040390478,0.0834857340728604,0.1748521142063291,0.0483914534151197,0.0843580531162862,0.1496839093864151,0.1082879599169347,0.0526527229137335,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_UAB_SMU,2025-09-06 00:00:00,2025,regular,1,False,UAB,Sun Belt,SMU,MAC,23,31,8,1602.3162091186612,1697.0502652417929,443.6063849468167,288.6071588771384,-3.78936224492526,0.2039713322921286,0.1575987254662846,0.1673812269075293,0.1378911852294806,0.0536344103220996,0.0974415728992515,0.0970984358789956,0.0463205938223144,0.1542061939661956,0.3347009375587104,0.1925899657395396,0.0773464421095001,0.4078730907337636,0.3820944031553735,0.4538002459568587,0.5103038322966463,0.5180530481279167,0.5070643250265247,0.4930710698838076,0.4609813929878181,0.32686274641451,0.3404466633512741,0.2954964163708921,0.3227283941573581,2.8496542428727256,3.0917790644702583,3.175981683990602,3.1739898053444606,1.02195321765918,1.1841015167569588,0.9949173018883904,1.1654757004552356,1.0136140605777757,1.2519610562957286,1.233055629541043,1.202528613358693,0.1959255079441633,0.1391539424095015,0.0231471205630568,0.1797568822701783,0.1172006035928363,0.0429887692025353,0.165144679293498,0.1404327492376207,0.0782420443780495,0.1799831167428293,0.0828051896641475,0.0737011427149804,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_Ole Miss_Minnesota,2025-09-02 00:00:00,2025,regular,1,False,Ole Miss,Mountain West,Minnesota,Big Ten,40,48,8,1582.97300849791,1532.7892920921397,314.31819838237243,839.361719671155,2.0073486562308154,0.2271755704174282,0.2433970588799951,0.2605448226000366,0.1489242180429673,0.1456565752158913,0.1457755934979181,0.1850562939299093,0.0336108375675959,0.337212155551234,0.201651323710295,0.3278629840373687,0.3834888277893038,0.4740506944548445,0.4506487628833544,0.4222004169198727,0.4429833081827865,0.3748005883020906,0.5326696068774407,0.5087219917819934,0.4627856361861891,0.3191238719379324,0.2997967683798256,0.2864070547901932,0.3835327309052253,2.6264496197806886,3.016921554879263,3.1519161712897037,2.6843472578936107,1.1017575188039368,0.9759542455172344,0.9207830944112748,1.1048588924749456,0.9835362933260648,1.378414533216191,1.389332232796586,1.1690961240073194,0.1414565755474788,0.1245630283215855,0.0586269651463527,0.1518157325682012,0.148533114029243,0.0499811079448415,0.1977524749145693,0.075235752380744,0.0682315692037434,0.1838048674385761,0.1443575629857185,0.0399536750584541,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_Michigan_BYU,2025-09-01 00:00:00,2025,regular,1,False,Michigan,Mountain West,BYU,ACC,41,34,7,1530.6979678531666,1436.417539598528,770.5793327797667,356.90233255370384,3.7712171301855415,0.115587857176727,0.1654401493894048,0.2154092700349122,0.1811914151990012,0.1596579003579241,0.0366524737309586,0.0672846460781092,0.095025002409479,0.3901421628679076,0.2546079981452522,0.186879633953856,0.2784595823863098,0.4139346424754511,0.3786012312834228,0.3742282378780288,0.4163364996444506,0.4801527326664889,0.4761768241934354,0.4947974060820825,0.4588492871001111,0.3105514563273515,0.3214576440659402,0.3273303032522666,0.287927942502076,2.8820819319706037,2.859865826412377,2.966929440511915,2.5784789550882614,1.2562646580681138,1.1894934467630447,1.1220657726746497,1.090484502386263,1.021685108984126,1.3055870116386463,1.3553745518153797,1.222262635545064,0.1412340880230365,0.070580302548521,0.0777945714424247,0.2186827869401353,0.1258714074263769,0.0966622558085408,0.1569848231081282,0.1466145744631203,0.0286989670947801,0.2024315818092937,0.1023640244727365,0.0617412890971041,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_Florida_Cincinnati,2025-09-01 00:00:00,2025,regular,1,False,Florida,Big Ten,Cincinnati,Big Ten,56,29,27,1565.9927812042158,1422.192684950542,788.3155972494025,586.9990755293165,5.752003850146948,0.1185807402069484,0.1560389589338734,0.2545857083988241,0.1467673795916398,0.1555202271865926,0.1615461052906239,0.0921676699799818,0.1618735926803645,0.0913266546640954,0.1379489624883378,0.0493817157339504,0.1807025218886443,0.3234845339349528,0.3772646175689839,0.4806415486297108,0.4161752670480007,0.4131763280383796,0.4945330529012509,0.5215390696130079,0.5066888264452925,0.3571197676873163,0.2903145962363967,0.2810458238931683,0.3219955412917208,3.070418354685797,3.236882468275663,2.907697150536527,2.620917343753258,1.0129910644368418,0.9471994040026164,1.116835490012767,1.1465059648254283,1.538364951294555,1.2322337542626618,1.1859558751084815,1.4862504297824413,0.1571982776361052,0.1007183814251248,0.0649471603518213,0.1763318170478402,0.0507608490896626,0.04688540566627,0.1605502704963779,0.131387411699682,0.0477886660298273,0.16286854293556,0.1050284554821328,0.0802984922041878,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_Louisville_Arkansas,2025-09-03 00:00:00,2025,regular,1,False,Louisville,Sun Belt,Arkansas,SEC,8,27,19,1574.6800485255085,1616.5486911550192,426.2896855643202,442.6585462554693,-1.6747457051804304,0.2518697235800767,0.1937249884901103,0.1632675093306548,0.1500121639541649,0.0761052708741478,0.2386686072239846,0.1227186571745853,0.0201358549030382,0.1960062982079194,0.1697677714113737,0.3946938358923856,0.1793780761610579,0.3527027610374471,0.3939540004056995,0.392510715563838,0.4388431705486402,0.4737204226461335,0.4592283330329903,0.5239798889252325,0.4454864610714619,0.4004201766698336,0.3359232157917073,0.27803175605113,0.3614752008611517,3.0605146098820897,2.869853843810578,2.9576325307700153,2.732786075949541,1.3278506970549977,1.2775638134363003,1.0727130211242526,0.9544264406458676,1.0723623883262503,1.0755581884465562,1.082821134205309,1.3293741419101823,0.132217562154537,0.1004035385262852,0.0425493321689198,0.1529736400774916,0.1372148631181118,0.0772568883072291,0.0683218802133507,0.1221127047318479,0.0598672577625079,0.2102525127137688,0.1460675816964428,0.0429419778976627,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_Purdue_East Carolina,2025-09-06 00:00:00,2025,regular,1,False,Purdue,Big 12,East Carolina,SEC,30,27,3,1453.5317155867356,1313.690597988254,403.17347086512586,556.6024304290112,5.593644703939263,0.2057902444593644,0.1339902185340499,0.0077245226788603,0.1177114369479254,0.1834804184327334,0.0511447715707988,0.1243022555275448,0.0345160887941224,0.0639476735369866,0.2031441922314403,0.1578418246846932,0.2481153291282012,0.447746200103598,0.4598334452199711,0.4765293383242727,0.4310128832887909,0.5049541313120015,0.4818589374052014,0.4221805013800632,0.5003562103695649,0.2718744507447264,0.3468668810257461,0.2679422136300097,0.3541557492959667,3.2385944506026725,3.0294830050970663,2.9641543883102988,2.941526706707102,1.1596146717331788,0.96263496839378,1.008451542406436,1.0197225392673106,1.7168381603973255,1.371564819653925,1.6453705904546816,1.0479501787271357,0.1888777774927626,0.118701437247906,0.0889419454127641,0.1494145469250152,0.1291028693659483,0.0771999280253331,0.102555174559803,0.1069492796509628,0.0403240596774761,0.1586820236874349,0.0718017663695533,0.0598638647191554,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_Auburn_Notre Dame,2025-09-05 00:00:00,2025,regular,1,False,Auburn,Pac-12,Notre Dame,Big Ten,30,39,9,1476.749350833881,1495.7679095256467,552.3650075510299,399.27586718855633,-0.7607423476706299,0.3079511187368045,0.127063627853017,0.2171758296914653,0.199523113779211,0.1063294128451388,0.2280172784098137,0.08079493566537,0.0501652445332292,0.2466330958925829,0.2745518181097127,0.1429617142915114,0.3460581823384875,0.4712144706808623,0.4721288684038397,0.429478251638316,0.3915009161333151,0.4292824403794466,0.4060385495686209,0.4793883623501077,0.4479649959484307,0.3285900487834434,0.311262653548032,0.3273075066790848,0.3534331562929352,3.667699496283735,3.017173237454324,3.194640430916691,2.9077142801184186,1.2123935332567788,1.152933081963765,1.1976087361076486,1.2125019022514765,1.449456105920354,1.4941580289562657,1.5700701278729932,1.4012951068004604,0.2332512937395338,0.1002515825241566,0.062190452594372,0.1832562254458881,0.090492012209563,0.0762076622400815,0.1445530918230538,0.0931533832569111,0.0274404261291625,0.1542958379691474,0.1280439786953923,0.0698919089234828,,,,,,,,,,,,,,,,,,,,,,
mock_2025_1_Hawai'i_Georgia State,2025-09-03 00:00:00,2025,regular,1,False,Hawai'i,Sun Belt,Georgia State,SEC,37,26,11,1514.4485054525378,1541.8416706832695,577.398953078613,341.6205118574248,-1.0957266092292683,0.1622038365066678,0.2218291344454716,0.1910675251890732,0.1045168084233783,0.0559878650713131,0.1456666969125166,0.1784794248147973,0.1201756255204901,0.2794955372645477,0.2072187631370872,0.3764354241356378,0.3508605875404173,0.3890465265205542,0.4623003859856159,0.4554569954946174,0.4541383962890571,0.5080034981364051,0.439462440184972,0.4801830390872997,0.5080037125952611,0.332557091901063,0.3304559353125922,0.3348939676345898,0.3012513212028505,2.9577682834168524,2.7096370839577935,2.963279826061458,2.7536213328037986,1.3194784132927169,1.143407361719404,1.0467151231348115,1.0305839688579823,1.131091297553093,1.3123553988767511,1.0824175342616722,1.3455634989417211,0.1676162550192696,0.1595521358335163,0.0934034070061732,0.1569897757313913,0.1030939205660621,0.0830746880443806,0.1965529633874842,0.1263995368409878,0.0215148381128234,0.1294267749417939,0.1072230974338513,0.0554926498504522,,,,,,,,,,,,,,,,,,,,,,
