game_id,home_team,away_team,winner_recommendation,confidence_level,score_prediction,spread_analysis,over_under_analysis,betting_recommendations,upset_probability,key_factors,strategic_advantages,game_script_prediction
401756954,Arizona,Baylor,Baylor,0.7772686923353018,"{'home_score': 43, 'away_score': 31}","{'predicted_spread': 7.96464837599239, 'recommendation': 'Away'}","{'predicted_total': 54.5980376060481, 'recommendation': 'Under'}","['Away ML', 'Under Total']",0.1196656107877295,"['Special teams', 'Red zone', 'Third downs']","{'home': ['Pass defense', 'Run game'], 'away': ['Run defense', 'Coaching']}",Blowout
401752954,James Madison,Washington State,James Madison,0.6745776573978911,"{'home_score': 45, 'away_score': 30}","{'predicted_spread': -4.908857298385561, 'recommendation': 'Home'}","{'predicted_total': 47.89191526667286, 'recommendation': 'Under'}","['Prop Bet', 'Over Total']",0.1314513768139104,"['Third downs', 'Special teams', 'Red zone']","{'home': ['Home field', 'Run game'], 'away': ['Run defense', 'Coaching']}",Close game
401760419,Wyoming,Nevada,Wyoming,0.6335821774228471,"{'home_score': 32, 'away_score': 21}","{'predicted_spread': -8.241278473487924, 'recommendation': 'Home'}","{'predicted_total': 61.90922110687815, 'recommendation': 'Over'}","['Away ML', 'Home ATS']",0.17931334481040576,"['Special teams', 'Red zone', 'Turnover margin']","{'home': ['Pass defense', 'Run game'], 'away': ['Pass game', 'Coaching']}",Defensive battle
401752773,Alabama,Eastern Illinois,Alabama,0.8129504345518539,"{'home_score': 42, 'away_score': 37}","{'predicted_spread': 9.678235423423764, 'recommendation': 'Away'}","{'predicted_total': 40.026989813591406, 'recommendation': 'Under'}","['Home ATS', 'Under Total']",0.2733517192480322,"['Red zone', 'Third downs', 'Special teams']","{'home': ['Pass defense', 'Run game'], 'away': ['Run defense', 'Pass game']}",Close game
401752774,Auburn,Mercer,Mercer,0.8718045836578051,"{'home_score': 36, 'away_score': 23}","{'predicted_spread': -1.895846028264037, 'recommendation': 'Home'}","{'predicted_total': 67.26036461835045, 'recommendation': 'Over'}","['Home ATS', 'Under Total']",0.245824407057162,"['Third downs', 'Turnover margin', 'Special teams']","{'home': ['Home field', 'Pass defense'], 'away': ['Pass game', 'Run defense']}",Defensive battle
401761656,App State,Marshall,Marshall,0.8622878366603364,"{'home_score': 31, 'away_score': 34}","{'predicted_spread': 8.256190190093555, 'recommendation': 'Away'}","{'predicted_total': 68.79720897263594, 'recommendation': 'Over'}","['Prop Bet', 'Under Total']",0.15012116782683005,"['Third downs', 'Special teams', 'Turnover margin']","{'home': ['Pass defense', 'Home field'], 'away': ['Coaching', 'Pass game']}",Blowout
401752911,Oregon,USC,USC,0.827142325990329,"{'home_score': 45, 'away_score': 17}","{'predicted_spread': -2.2966520122714016, 'recommendation': 'Home'}","{'predicted_total': 53.5362640980111, 'recommendation': 'Under'}","['Away ML', 'Over Total']",0.15020940098688823,"['Red zone', 'Special teams', 'Turnover margin']","{'home': ['Run game', 'Pass defense'], 'away': ['Run defense', 'Coaching']}",Defensive battle
401754604,Notre Dame,Syracuse,Syracuse,0.6203194241077722,"{'home_score': 35, 'away_score': 29}","{'predicted_spread': -11.82479193431056, 'recommendation': 'Home'}","{'predicted_total': 68.66350183722294, 'recommendation': 'Over'}","['Prop Bet', 'Away ML']",0.23680160754996527,"['Turnover margin', 'Red zone', 'Special teams']","{'home': ['Home field', 'Run game'], 'away': ['Run defense', 'Coaching']}",Blowout
401752913,Iowa,Michigan State,Iowa,0.8140442296281268,"{'home_score': 43, 'away_score': 17}","{'predicted_spread': -8.254369405335662, 'recommendation': 'Home'}","{'predicted_total': 45.716878465158956, 'recommendation': 'Under'}","['Over Total', 'Away ML']",0.381709902001821,"['Third downs', 'Red zone', 'Turnover margin']","{'home': ['Home field', 'Pass defense'], 'away': ['Run defense', 'Coaching']}",Defensive battle
401754600,North Carolina,Duke,North Carolina,0.6702132798206896,"{'home_score': 25, 'away_score': 39}","{'predicted_spread': 4.160412572013314, 'recommendation': 'Away'}","{'predicted_total': 66.67482064609706, 'recommendation': 'Over'}","['Away ML', 'Home ATS']",0.18698049346308362,"['Turnover margin', 'Third downs', 'Red zone']","{'home': ['Pass defense', 'Home field'], 'away': ['Run defense', 'Coaching']}",High-scoring
401752782,Vanderbilt,Kentucky,Vanderbilt,0.7546386887768567,"{'home_score': 42, 'away_score': 25}","{'predicted_spread': 11.840165545902114, 'recommendation': 'Away'}","{'predicted_total': 54.37012074754321, 'recommendation': 'Under'}","['Prop Bet', 'Under Total']",0.12083027817557582,"['Third downs', 'Special teams', 'Red zone']","{'home': ['Home field', 'Pass defense'], 'away': ['Coaching', 'Pass game']}",Blowout
401752780,Texas,Arkansas,Texas,0.7371368671234049,"{'home_score': 20, 'away_score': 21}","{'predicted_spread': -6.558763988518136, 'recommendation': 'Home'}","{'predicted_total': 45.12904494644472, 'recommendation': 'Under'}","['Under Total', 'Home ATS']",0.25216973444800184,"['Red zone', 'Special teams', 'Turnover margin']","{'home': ['Pass defense', 'Run game'], 'away': ['Run defense', 'Pass game']}",Defensive battle
401761658,South Alabama,Southern Miss,Southern Miss,0.8235192653119493,"{'home_score': 22, 'away_score': 15}","{'predicted_spread': 9.934954715541913, 'recommendation': 'Away'}","{'predicted_total': 61.46012199152476, 'recommendation': 'Over'}","['Under Total', 'Prop Bet']",0.1368092685634851,"['Special teams', 'Third downs', 'Red zone']","{'home': ['Pass defense', 'Run game'], 'away': ['Coaching', 'Run defense']}",Close game
401752914,Maryland,Michigan,Maryland,0.6151444495478308,"{'home_score': 28, 'away_score': 31}","{'predicted_spread': 10.040923747989037, 'recommendation': 'Away'}","{'predicted_total': 48.862115021415974, 'recommendation': 'Under'}","['Under Total', 'Over Total']",0.3394945389539607,"['Special teams', 'Red zone', 'Third downs']","{'home': ['Pass defense', 'Home field'], 'away': ['Pass game', 'Coaching']}",High-scoring
401756960,Utah,Kansas State,Utah,0.7917314267773354,"{'home_score': 40, 'away_score': 17}","{'predicted_spread': -6.606202723243033, 'recommendation': 'Home'}","{'predicted_total': 45.3916389729546, 'recommendation': 'Under'}","['Over Total', 'Home ATS']",0.22044816047092675,"['Turnover margin', 'Special teams', 'Red zone']","{'home': ['Home field', 'Run game'], 'away': ['Coaching', 'Pass game']}",Blowout
401761660,Troy,Georgia State,Troy,0.6700339698032602,"{'home_score': 39, 'away_score': 20}","{'predicted_spread': 13.474702969496718, 'recommendation': 'Away'}","{'predicted_total': 57.048945873093416, 'recommendation': 'Over'}","['Under Total', 'Over Total']",0.36555206303770815,"['Special teams', 'Red zone', 'Turnover margin']","{'home': ['Home field', 'Pass defense'], 'away': ['Run defense', 'Coaching']}",Defensive battle
401756959,UCF,Oklahoma State,Oklahoma State,0.8888823711116969,"{'home_score': 42, 'away_score': 38}","{'predicted_spread': 2.01673402402076, 'recommendation': 'Away'}","{'predicted_total': 57.83598170896903, 'recommendation': 'Over'}","['Over Total', 'Prop Bet']",0.1305041274312101,"['Turnover margin', 'Red zone', 'Third downs']","{'home': ['Pass defense', 'Run game'], 'away': ['Pass game', 'Coaching']}",High-scoring
401756957,Houston,TCU,Houston,0.7599975757037299,"{'home_score': 31, 'away_score': 17}","{'predicted_spread': -6.692448354195991, 'recommendation': 'Home'}","{'predicted_total': 56.394697658306086, 'recommendation': 'Over'}","['Home ATS', 'Away ML']",0.2578453747323006,"['Third downs', 'Turnover margin', 'Special teams']","{'home': ['Home field', 'Pass defense'], 'away': ['Pass game', 'Run defense']}",Close game
401752779,South Carolina,Coastal Carolina,South Carolina,0.7710890559723058,"{'home_score': 25, 'away_score': 34}","{'predicted_spread': 11.173941602889425, 'recommendation': 'Away'}","{'predicted_total': 62.959342822665505, 'recommendation': 'Over'}","['Home ATS', 'Under Total']",0.34673151707856864,"['Special teams', 'Third downs', 'Turnover margin']","{'home': ['Home field', 'Run game'], 'away': ['Coaching', 'Pass game']}",Blowout
401754605,Clemson,Furman,Clemson,0.687714114809047,"{'home_score': 21, 'away_score': 25}","{'predicted_spread': -13.852514474070405, 'recommendation': 'Home'}","{'predicted_total': 64.86753666820836, 'recommendation': 'Over'}","['Prop Bet', 'Away ML']",0.33288998217446525,"['Turnover margin', 'Third downs', 'Special teams']","{'home': ['Home field', 'Run game'], 'away': ['Coaching', 'Pass game']}",High-scoring
401761659,Texas State,UL Monroe,UL Monroe,0.8626854955015595,"{'home_score': 39, 'away_score': 21}","{'predicted_spread': -9.20052969881543, 'recommendation': 'Home'}","{'predicted_total': 48.84607967468167, 'recommendation': 'Under'}","['Away ML', 'Prop Bet']",0.1593026414238666,"['Turnover margin', 'Special teams', 'Red zone']","{'home': ['Pass defense', 'Run game'], 'away': ['Pass game', 'Coaching']}",Blowout
401754601,Georgia Tech,Pittsburgh,Georgia Tech,0.7520138779837315,"{'home_score': 34, 'away_score': 38}","{'predicted_spread': -10.852299175039967, 'recommendation': 'Home'}","{'predicted_total': 40.52251159901765, 'recommendation': 'Under'}","['Over Total', 'Away ML']",0.2553472774980587,"['Red zone', 'Third downs', 'Turnover margin']","{'home': ['Home field', 'Run game'], 'away': ['Run defense', 'Coaching']}",Defensive battle
401760415,Air Force,New Mexico,New Mexico,0.7273943655462065,"{'home_score': 38, 'away_score': 29}","{'predicted_spread': -5.5679789028993625, 'recommendation': 'Home'}","{'predicted_total': 69.89826946748853, 'recommendation': 'Over'}","['Under Total', 'Over Total']",0.38817029878846,"['Red zone', 'Turnover margin', 'Third downs']","{'home': ['Home field', 'Run game'], 'away': ['Pass game', 'Run defense']}",Close game
401752908,Penn State,Nebraska,Penn State,0.8592416509041836,"{'home_score': 28, 'away_score': 28}","{'predicted_spread': -4.520431976916052, 'recommendation': 'Home'}","{'predicted_total': 60.15911481015634, 'recommendation': 'Over'}","['Away ML', 'Under Total']",0.23215566101924323,"['Third downs', 'Turnover margin', 'Special teams']","{'home': ['Pass defense', 'Run game'], 'away': ['Pass game', 'Coaching']}",High-scoring
401760416,Boise State,Colorado State,Boise State,0.7485348025877256,"{'home_score': 39, 'away_score': 22}","{'predicted_spread': -7.314343744534709, 'recommendation': 'Home'}","{'predicted_total': 44.426128997067295, 'recommendation': 'Under'}","['Under Total', 'Prop Bet']",0.25895023130298167,"['Turnover margin', 'Red zone', 'Third downs']","{'home': ['Run game', 'Pass defense'], 'away': ['Run defense', 'Pass game']}",Blowout
401752915,Wisconsin,Illinois,Wisconsin,0.7990506635888204,"{'home_score': 20, 'away_score': 32}","{'predicted_spread': 2.8218899880382438, 'recommendation': 'Away'}","{'predicted_total': 68.94242132610927, 'recommendation': 'Over'}","['Home ATS', 'Away ML']",0.21862085451057384,"['Special teams', 'Third downs', 'Red zone']","{'home': ['Run game', 'Home field'], 'away': ['Coaching', 'Run defense']}",Close game
401754599,Stanford,California,Stanford,0.6702389823488915,"{'home_score': 28, 'away_score': 19}","{'predicted_spread': -12.565104977854237, 'recommendation': 'Home'}","{'predicted_total': 42.98243753524846, 'recommendation': 'Under'}","['Home ATS', 'Prop Bet']",0.1692173362223603,"['Turnover margin', 'Third downs', 'Special teams']","{'home': ['Home field', 'Run game'], 'away': ['Run defense', 'Coaching']}",Close game
401752775,Florida,Tennessee,Florida,0.691583269089199,"{'home_score': 43, 'away_score': 26}","{'predicted_spread': -0.4861597699642104, 'recommendation': 'Home'}","{'predicted_total': 51.530427653678956, 'recommendation': 'Under'}","['Prop Bet', 'Under Total']",0.16267587404707762,"['Turnover margin', 'Third downs', 'Special teams']","{'home': ['Pass defense', 'Run game'], 'away': ['Coaching', 'Pass game']}",Close game
401752777,LSU,Western Kentucky,LSU,0.888568017566389,"{'home_score': 34, 'away_score': 30}","{'predicted_spread': 6.144359574909888, 'recommendation': 'Away'}","{'predicted_total': 55.44118553286075, 'recommendation': 'Over'}","['Home ATS', 'Away ML']",0.12928184734092946,"['Special teams', 'Third downs', 'Turnover margin']","{'home': ['Run game', 'Home field'], 'away': ['Pass game', 'Run defense']}",Close game
401756955,Cincinnati,BYU,Cincinnati,0.7454118452564704,"{'home_score': 23, 'away_score': 35}","{'predicted_spread': 0.2230296944561907, 'recommendation': 'Away'}","{'predicted_total': 62.25436355129043, 'recommendation': 'Over'}","['Under Total', 'Home ATS']",0.39147846188703206,"['Turnover margin', 'Red zone', 'Third downs']","{'home': ['Run game', 'Pass defense'], 'away': ['Coaching', 'Pass game']}",Close game
401756956,Colorado,Arizona State,Colorado,0.7107957498042924,"{'home_score': 22, 'away_score': 27}","{'predicted_spread': -13.11875545535079, 'recommendation': 'Home'}","{'predicted_total': 50.80655589399939, 'recommendation': 'Under'}","['Under Total', 'Over Total']",0.2952200286548208,"['Turnover margin', 'Special teams', 'Red zone']","{'home': ['Run game', 'Home field'], 'away': ['Coaching', 'Run defense']}",Close game
401760417,Fresno State,Utah State,Fresno State,0.6595198146448263,"{'home_score': 36, 'away_score': 16}","{'predicted_spread': -4.0481347418636275, 'recommendation': 'Home'}","{'predicted_total': 67.12294213805819, 'recommendation': 'Over'}","['Over Total', 'Away ML']",0.35314044820078927,"['Special teams', 'Third downs', 'Turnover margin']","{'home': ['Pass defense', 'Run game'], 'away': ['Coaching', 'Run defense']}",Close game
401760420,San Diego State,San José State,San Diego State,0.7293600165337927,"{'home_score': 39, 'away_score': 26}","{'predicted_spread': -0.7697287031103173, 'recommendation': 'Home'}","{'predicted_total': 62.626503086998554, 'recommendation': 'Over'}","['Over Total', 'Away ML']",0.169757665586654,"['Third downs', 'Turnover margin', 'Red zone']","{'home': ['Pass defense', 'Home field'], 'away': ['Pass game', 'Run defense']}",Close game
401752910,UCLA,Washington,Washington,0.8982274732324564,"{'home_score': 28, 'away_score': 26}","{'predicted_spread': -6.222517760019137, 'recommendation': 'Home'}","{'predicted_total': 54.48774248316772, 'recommendation': 'Under'}","['Home ATS', 'Away ML']",0.23109916700386504,"['Special teams', 'Turnover margin', 'Third downs']","{'home': ['Home field', 'Run game'], 'away': ['Run defense', 'Coaching']}",Blowout
